2019-12-17 14:28:00.338 [pool-1-thread-1] INFO  hisense.fdp.cfa.dao.EquipNodeDao - 初始化的信息：EquipStatusMsgVO [msgType=EQUIPSTATUS, version=V2.1, msgId=948d5bd75c9b4f06ba0bac8b0f3b84dc, projectId=15720160001, deviceId=42010000011315000208, equipServiceFlag=, deviceType=131, deviceState=2, faultType=13, faultPhenomenonCode=131.010.004, faultDesc=[预警]故障:条纹干扰;原因:视频线路接触不良；周围有强磁场 ;设备:武珞路邮科院路段-C366;IP:127.0.0.1, filePath=ftp:\itsomfileupload:itsomfileupload@128.127.121.238\shipin\2018-12\0027\42010000011315000208\7\8\42010000011315000208201812785118.bmp, faultTime=2019-04-30 15:50:58.0, uploadTime=2018-12-07 08:51:21.0, checkTime=2018-12-07 08:51:21.0, adapterName=NHBD@WIN-NJ6JO1I7A9Q/128.127.121.236, msglevel=1, lanenum=null, lastSendTime=null]
2019-12-17 14:28:00.352 [pool-1-thread-1] INFO  hisense.fdp.cfa.dao.EquipNodeDao - 初始化的信息：EquipStatusMsgVO [msgType=EQUIPSTATUS, version=V2.1, msgId=1b03f6255cdf4993b48650074f245934, projectId=15720160001, deviceId=42010000011315000176, equipServiceFlag=, deviceType=131, deviceState=2, faultType=11, faultPhenomenonCode=131.006, faultDesc=[预警]故障:取流失败;原因:取流失败;设备:古田二路古乐路-C103;IP:127.0.0.1, filePath=null, faultTime=2019-10-28 14:18:37.0, uploadTime=2018-12-07 08:50:31.0, checkTime=2018-12-07 08:50:31.0, adapterName=NHBD@WIN-NJ6JO1I7A9Q/128.127.121.236, msglevel=1, lanenum=null, lastSendTime=null]
2019-12-17 14:28:00.353 [pool-1-thread-1] INFO  hisense.fdp.cfa.dao.EquipNodeDao - 初始化的信息：EquipStatusMsgVO [msgType=EQUIPSTATUS, version=V2.1, msgId=e33a7dcc6e414fb6bfda90244b3b3e6d, projectId=15720160001, deviceId=420100000000020734, equipServiceFlag=, deviceType=021, deviceState=2, faultType=11, faultPhenomenonCode=011.005.009, faultDesc=[预警]补光灯不亮, filePath=null, faultTime=2019-09-05 14:34:17.0, uploadTime=2018-12-05 09:22:27.0, checkTime=2018-12-05 09:22:27.0, adapterName=BDPA@WIN-NJ6JO1I7A9Q/128.127.121.236, msglevel=1, lanenum=null, lastSendTime=null]
2019-12-17 14:28:00.353 [pool-1-thread-1] INFO  hisense.fdp.cfa.core.Context - 节点树  开始父节点检测前打印nodeTreeMap，打印nodeTreeMap大小及内容[0][太多了这里也不展示]
2019-12-17 14:28:00.355 [pool-1-thread-1] INFO  hisense.fdp.cfa.dao.EquipNodeDao - 初始化获取已上报的故障预警数[3]
2019-12-17 14:28:00.358 [pool-1-thread-1] DEBUG hisense.fdp.cfa.util.DataBaseUtil - DBCP连接池信息[numActive:1, numIdle:9]
2019-12-17 14:28:00.359 [pool-1-thread-1] INFO  hisense.fdp.cfa.dao.EquipNodeDao - 获取已上报故障预警的sql语句： select 'EQUIPSTATUS', i.protocol_version,i.incident_id,i.project_id,c.device_sn,'',c.devicetype_id,'2' as device_status,i.fault_detection_mode,i.description_id,i.remark,i.img_1_path,i.incident_time,i.check_time,i.check_time,i.fault_detector,2 as msg_level,i.lanenum  from incident_warning i  left join incident_device_relation r on i.incident_id = r.incident_id  left join config_device c on r.device_sn = c.device_sn  where i.state = '2'  and c.device_sn is not null and i.fault_detection_mode is not null and i.protocol_version = 'V2.1' 
2019-12-17 14:28:00.410 [main] INFO  hisense.fdp.cfa.job.manager.QuartzSchedulerManager - 定时任务[UpdateNodeTreeJob,0 0 1 1 1 ?]启动成功
2019-12-17 14:28:00.424 [pool-1-thread-1] INFO  hisense.fdp.cfa.dao.EquipNodeDao - 初始化的信息：EquipStatusMsgVO [msgType=EQUIPSTATUS, version=V2.1, msgId=de430b8f194548be90f82240f688e740, projectId=15720160001, deviceId=42010000011315000095, equipServiceFlag=, deviceType=131, deviceState=2, faultType=13, faultPhenomenonCode=131.006, faultDesc=故障:取流失败;原因:取流失败;设备:江城大道墨水湖大桥北-C162;IP:127.0.0.1, filePath=null, faultTime=2018-02-25 09:01:33.0, uploadTime=2018-10-27 08:58:37.0, checkTime=2018-10-27 08:58:37.0, adapterName=NHBD@WIN-NJ6JO1I7A9Q/169.254.165.223, msglevel=2, lanenum=null, lastSendTime=null]
2019-12-17 14:28:00.425 [pool-1-thread-1] INFO  hisense.fdp.cfa.dao.EquipNodeDao - 初始化的信息：EquipStatusMsgVO [msgType=EQUIPSTATUS, version=V2.1, msgId=9dfa47f95e004b0fb26d9cefd685a85e, projectId=15720160001, deviceId=42010000011315000089, equipServiceFlag=, deviceType=131, deviceState=2, faultType=13, faultPhenomenonCode=131.006, faultDesc=故障:取流失败;原因:取流失败;设备:江城大道琴台路口-C156;IP:127.0.0.1, filePath=null, faultTime=2018-02-25 09:01:48.0, uploadTime=2018-10-27 08:58:42.0, checkTime=2018-10-27 08:58:42.0, adapterName=NHBD@WIN-NJ6JO1I7A9Q/169.254.165.223, msglevel=2, lanenum=null, lastSendTime=null]
